Id;Ecole;Commune;Langue;Sector;Course;Level;Degree;Mode;Price;Price_id;Duration;Duration_id
1901;117;6621;Français;254;Santé mentale publique;1;169;4;6500;1;12;4
1902;117;6621;Français;254;Sexologie clinique;1;169;4;7200;1;22;4
1903;117;6621;Français;254;Stratégies cognitives et comportementales  de la relation thérapeutique;1;169;4;9000;1;20;4
1904;117;6621;Français;254;Médecine dentaire;2;155;4;0;4;10;4
1905;117;6621;Anglais;254;Nutritional crises: origins, consequences and interventions;2;202;4;1500;1;5;3
1906;117;6621;Français;254;Sexual and Reproductive Health in Humanitarian Emergencies;2;202;4;1500;1;5;3
1907;117;6621;Français;268;Comment tirer profit des corpus pour la traduction ?;2;202;2;1300;1;2;3
1908;117;6621;Anglais;268;Editing in english;2;202;7;500;1;1;3
1909;117;6621;Français;268;Internet : recherche éveillée pour le traducteur;2;202;7;500;1;1;3
1910;117;6621;Anglais;268;InZone Basic Course in Humanitarian Interpreting;2;202;4;0;4;4;4
1911;117;6621;Français, Anglais;268;La révision des traduction: buts et méthodes;2;202;4;500;1;3;3
1912;117;6621;Français, Anglais;268;La traduction de textes scientifiques et techniques (Anglais - Français);2;202;2;0;4;2;3
1913;117;6621;Français, Anglais;268;La traduction de documents contractuels:  une approche pragmatique;2;202;4;1000;1;2;4
1914;117;6621;Français;268;Format TermBase eXchange (TBX);2;202;2;1200;1;2;3
1915;117;6621;Français;268;Les négociations commerciales expliquées au traducteur;2;202;2;800;1;3;3
1916;117;6621;Français;268;Les systèmes de mémoire de traduction;2;202;4;3000;1;3;4
1917;117;6621;Français;268;Reconnaissance vocale au service du traducteur;2;202;2;500;1;1;3
1918;117;6621;Français;268;Terminographie;2;202;2;600;1;1;3
1919;117;6621;Français, Allemand;268;Traduire les textes juridiques suisses;2;202;4;1200;1;1;4
1920;117;6621;Anglais, Arabe;268;Translating Legal Texts in Humanitarian Contexts;2;202;4;2500;1;1;4
1921;79;5586;Français;255;DAS en art thérapie;1;180;4;18200;1;36;4
1922;79;5586;Français;255;DAS en thérapie avec le cheval;1;180;4;16700;1;36;4
1923;79;5586;Français;255;DAS en action communautaire et promotion de la santé;1;180;4;13700;1;24;4
1924;79;5586;Français;255;DAS en addictions;1;180;4;0;4;24;4
1925;79;5586;Français;255;CAS en analyse de l’activité et adaptation  ergonomique des postes de travail;1;169;4;6000;1;18;4
1926;79;5586;Français;255;CAS en case management;1;169;4;6100;1;13;4
1927;79;5586;Français;255;CAS en conception et direction de programmes d'insertion;1;169;4;6000;1;12;4
1928;79;5586;Français;255;CAS en curatelles d'adultes;1;169;4;5600;1;12;4
1929;79;5586;Français;255;CAS en gestion d'équipe et conduite de projets;1;169;4;5600;1;12;4
1930;79;5586;Français;255;CAS d'intervenante et d’intervenant socio-éducatif  en milieu ouvert et dans les familles;1;169;4;5600;1;20;4
1931;79;5586;Français;255;CAS en intervention en situation complexe d’accompagnement:  entre déficience intellectuelle et troubles psychiques;1;169;4;6000;1;14;4
1932;79;5586;Français;255;CAS de manager socioculturel dans le domaine  des musiques actuelles;1;169;4;5600;1;12;4
1933;79;5586;Français;255;CAS de médiateur culturel;1;169;4;5800;1;16;4
1934;79;5586;Français;255;CAS de praticienne et de praticien formateur / Vaud;1;169;4;450;1;12;4
1935;79;5586;Français;255;CAS en santé mentale et psychiatrie sociale;1;169;4;5600;1;12;4
1936;79;5586;Français;255;CAS de thérapeute en intégration neuro-sensorielle;1;169;4;5200;1;15;4
1937;79;5586;Français;255;CAS interprofessionnel en addictions;1;169;4;0;4;12;4
1938;79;5586;Français;255;CAS en éthique du travail social;1;169;4;5600;1;18;4
1939;79;5586;Français;255;Formation de codeur et codeuse interprète en  Langage Parlé Complété (LPC);2;172;4;3000;1;22;4
1940;79;5586;Français;255;Formation à la coordination de l'accueil familial de jour;2;172;4;5300;1;24;4
1941;118;261;Français;211;Maîtrise universitaire en droit des  universités de Zurich et Lausanne;3;192;2;0;4;18;4
1942;79;6621;Français;255;CAS en éthique du travail social;1;169;4;5600;1;18;4
1945;66;5586;Français;222;Responsable de formation;3;165;3;0;4;0;6
1946;66;5586;Français;222;Reconnaissance et validation des acquis d'expérience;2;175;2;200;1;1;3
1947;70;5586;Français;236;Expert en management des organisations;3;184;3;0;4;0;6
1948;70;5586;Français;224;Formation project manager;2;177;3;3300;1;6;3
1949;70;5586;Français;248;Introduction à la gestion des processus;2;155;2;1690;1;3;3
1950;75;6458;Français;248;CFC d'agent d'exploitation selon l'art. 32;2;174;3;0;4;0;6
1951;75;6458;Français;202;Comptable spécilisé - Certficat Edupool;2;170;3;6060;1;18;4
1952;77;2198;Français, Allemand;230;Infrastucture informatique - Fondement du système d'exploitation Windows;2;155;2;2336;1;3;3
1953;77;2198;Français, Allemand;230;Windows 8 - Configuration;2;155;2;3516;1;5;3
1954;77;2198;Français, Allemand;230;Windows 8 - Gestion et maintenance;2;155;2;3516;1;5;3
1955;77;2198;Français, Allemand;230;Windows 7 - Installation et configuration du client ;2;155;2;2336;1;3;3
1956;77;2198;Français, Allemand;230;Windows 7 - Dépannage et support Winadows dans l'entreprise;2;155;2;2336;1;3;3
1957;77;2198;Français, Allemand;230;Windows 7 - Planification et gestion des environnements;2;155;2;2516;1;5;3
1958;77;2198;Français, Allemand;230;Windows Server 2012 - Principe de base;2;155;2;2336;1;3;3
1959;77;2198;Français, Allemand;230;Windows Server 2012 - Mise en réseau notions fondamentales;2;155;2;2336;1;3;3
1960;77;2198;Français, Allemand;230;Windows Server 2012 - Principes fondamentaux de sécurité;2;155;2;2336;1;3;3
1961;77;2198;Français, Allemand;230;Windows Server 2012 - MCSA;2;155;2;10116;1;15;3
1962;77;2198;Français, Allemand;230;Windows Server 2012 - Installing and configuring;2;155;2;3516;1;5;3
1963;77;2198;Français, Allemand;230;Windows Server 2012 - Administring ;2;155;2;3516;1;5;3
1964;77;2198;Français, Allemand;230;Windows Server 2012 - Configuring Advanced Windows Server;2;155;2;3516;1;5;3
1965;77;2198;Français, Allemand;230;Infrastructure serveur - Designing and Implementing;2;155;2;3516;1;5;3
1966;77;2198;Français, Allemand;230;Infrastructure serveur - Implementing an Advanced Server;2;155;2;3516;1;5;3
1967;77;2198;Français, Allemand;230;Infrastructure de bureau - Implementing a Desktop;2;155;2;3516;1;5;3
1968;77;2198;Français, Allemand;230;Infrastructure de bureau - Implementing a Desktop application environments;2;155;2;3516;1;5;3
1969;77;2198;Français, Allemand;230;Windows Server 2008 - Vue d'ensemble de l'Active Directoriy Rights Management Service;2;177;2;1510;1;2;3
1970;77;2198;Français, Allemand;230;Windows Server 2008 - Microsoft Jump Start;2;177;2;990;1;1;3
1971;77;2198;Français, Allemand;230;Windows Server 2008 - Mise à jour de vos compétences de technologie;2;177;2;3300;1;5;3
1972;77;2198;Français, Allemand;230;Windows Server 2008 - Déploiement;2;177;2;2120;1;3;3
1973;77;2198;Français, Allemand;230;Windows Server 2008 - Configuration, gestion et entretien des serveurs;2;177;2;3309;1;5;3
1974;77;2198;Français, Allemand;230;Windows Server 2008 - Configuration et dépannage d'une infrastructure de réseau;2;177;2;3300;1;5;3
1975;77;2198;Français, Allemand;230;Windows Server 2008 - Configuration et dépannage de Windows 2008;2;177;2;3300;1;5;3
1976;77;2198;Français, Allemand;230;Windows Server 2008 - Configuration et dépannage d'identité et solution d'accès;2;177;2;2120;1;3;3
1977;77;2198;Français, Allemand;230;Windows Server 2008 - Planification et mise en œuvre de Windows;2;177;2;3300;1;5;3
1978;77;2198;Français, Allemand;230;Windows Server 2008 - Conception de réseau Windows Server 2008;2;177;2;3700;1;5;3
1979;77;2198;Français, Allemand;230;Windows Server 2008 - Conception de services et infrastructure;2;177;2;3300;1;5;3
1980;77;2198;Français, Allemand;230;Windows Server 2008 - Implémentation et administration de Windows Share point;2;177;2;1510;1;2;3
1981;77;2198;Français, Allemand;230;Windows Server 2008 - Configuration et dépannage de Windows 2008 infrastructure d'Applications;2;177;2;3300;1;5;3
1982;79;5586;Français;255;DAS en intervention systémique dans l'action sociale et psycholosocial;1;180;4;11200;4;0;6
1983;80;5586;Anglais;235;Global Supply Chain management;1;169;2;7900;4;12;4
1984;104;0;Français;202;Assistant comptable RH;3;181;1;0;4;8;4
1985;107;5938;Français;196;Atelier Excel E1: Excel efficace au quotidien;2;202;4;80;1;1;3
1986;107;5938;Français;196;Atelier Excel E2:  Base de données I;2;202;4;160;1;2;3
1987;107;5938;Français;196;Atelier Excel E3:  Base de données II;2;202;4;80;1;1;3
1988;107;5938;Français;196;Atelier Excel E4:  Fonctions statistiques;2;202;4;160;1;2;3
1989;107;5938;Français;196;Atelier Excel E5:  Les graphiques;2;202;4;80;1;1;3
1990;107;5938;Français;196;Atelier Excel E6:  Fonctions spéciales de recherche;2;202;4;80;1;1;3
1991;107;5938;Français;196;Atelier Excel E7:  La consolidation;2;202;4;80;1;1;3
1992;107;5938;Français;196;Atelier Excel E8:  Valeur cibles/ scénario/ calculs en amont;2;202;4;80;1;1;3
1993;107;5938;Français;196;Aelier Word W0 - Découverte de Word;2;202;3;80;1;1;3
1994;107;5938;Français;196;Aelier Word W1 - Word efficiace au quotidien;2;202;3;160;1;2;3
1995;107;5938;Français;196;Aelier Word W2 - Correspondance;2;202;3;160;1;2;3
1996;107;5938;Français;196;Aelier Word W3 - Formulaires;2;202;3;80;1;1;3
1997;107;5938;Français;196;Aelier Word W4 - Travail en équipe;2;202;3;80;1;1;3
1998;107;5938;Français;196;Aelier Word W5 - Les longs documents;2;202;3;240;1;3;3
1999;107;5938;Français;196;Prenez en main votre PC;2;202;3;80;1;1;3
2000;107;5938;Français;232;Espagnol débutant  ;2;202;3;560;1;10;4
2001;107;5938;Français;210;Apprivoisez votre stress et développez votre énergie;2;202;3;540;1;5;3
2002;107;5938;Français;223;Business Plan;2;202;3;350;1;5;3
2003;107;5938;Français;223;Economie entrepreneuriale ;2;202;2;350;1;1.5;3
2004;107;5938;Français;223;Economie entrepreneuriale ;2;202;3;350;1;4;3
2005;107;5938;Français;236;l'événementiel abordable;2;202;2;450;1;1;3
2006;107;5938;Français;210;La communication de crise;2;202;2;450;1;1;3
2007;108;5586;Français;214;Chef de chantier - électricien;2;202;7;7200;1;5;3
2008;114;5589;Français;236;Formation commerciale de base - Cours Interentreprise;2;155;2;0;4;3;3
2009;114;5589;Français;236;Formateur professionnel en entreprise ;2;155;2;3500;1;8;3
2010;115;5586;Français;232;Allemand stage intensif - Niveau B1 - B2;2;202;3;390;1;5;4
2011;115;5586;Français;232;Anglais débutant A0 à A1;2;202;3;890;1;30;4
2012;115;5586;Français;232;Cambridge English First - déc 2016;2;202;3;990;1;30;4
2013;116;6248;Français;238;Licence en mathématiques;1;190;2;8400;1;36;4
2014;116;6248;Français;238;Master en mathématiques;1;194;2;5600;1;24;4
2015;122;5890;Français;232;Français DELF B1 - B2;2;155;4;940;0;3;4
2016;124;2196;Français;255;Bachelor en psychologie;3;164;7;0;4;36;4
